Time, Climb Gradient
 123.898211,   -8.452961
 123.899878,   -8.448527
 123.901545,   -8.444092
 123.903211,   -8.439657
 123.904878,   -8.435223
 123.906545,   -8.430788
 123.908211,   -8.426686
 123.909878,   -8.423255
 123.911545,   -8.419824
 123.913211,   -8.416392
 123.914878,   -8.412961
 123.916545,   -8.409530
 123.918211,   -8.406098
 123.919878,   -8.402667
 123.921545,   -8.399236
 123.923211,   -8.395804
 123.924878,   -8.393167
 123.926545,   -8.392130
 123.928211,   -8.391093
 123.929878,   -8.390057
 123.931545,   -8.389020
 123.933211,   -8.387983
 123.934878,   -8.386946
 123.936545,   -8.385909
 123.938211,   -8.384873
 123.939878,   -8.383836
 123.941545,   -8.381615
 123.943211,   -8.377005
 123.944878,   -8.372396
 123.946545,   -8.367787
 123.948211,   -8.363178
 123.949878,   -8.358569
 123.951545,   -8.353960
 123.953211,   -8.349351
 123.954878,   -8.344742
 123.956545,   -8.340132
 123.958211,   -8.335341
 123.959878,   -8.330527
 123.961545,   -8.325714
 123.963211,   -8.320900
 123.964878,   -8.316087
 123.966545,   -8.311273
 123.968211,   -8.306460
 123.969878,   -8.301646
 123.971545,   -8.296833
 123.973211,   -8.292015
 123.974878,   -8.287152
 123.976545,   -8.282290
 123.978211,   -8.277427
 123.979878,   -8.272565
 123.981545,   -8.267702
 123.983211,   -8.262840
 123.984878,   -8.257977
 123.986545,   -8.253115
 123.988211,   -8.248252
 123.989878,   -8.243396
 123.991545,   -8.238610
 123.993211,   -8.233823
 123.994878,   -8.229036
 123.996545,   -8.224250
 123.998211,   -8.219463
 123.999878,   -8.214676
 124.001545,   -8.209890
 124.003211,   -8.205103
 124.004878,   -8.200316
 124.006545,   -8.195653
 124.008211,   -8.192274
 124.009878,   -8.188895
 124.011545,   -8.185516
 124.013211,   -8.182137
 124.014878,   -8.178758
 124.016545,   -8.175379
 124.018211,   -8.172000
 124.019878,   -8.168621
 124.021545,   -8.165242
 124.023211,   -8.161725
 124.024878,   -8.156775
 124.026545,   -8.151825
 124.028211,   -8.146875
 124.029878,   -8.141925
 124.031545,   -8.136976
 124.033211,   -8.132026
 124.034878,   -8.127076
 124.036545,   -8.122126
 124.038211,   -8.117176
 124.039878,   -8.112302
 124.041545,   -8.108217
 124.043211,   -8.104133
 124.044878,   -8.100049
 124.046545,   -8.095965
 124.048211,   -8.091880
 124.049878,   -8.087796
 124.051545,   -8.083712
 124.053211,   -8.079627
 124.054878,   -8.075543
 124.056545,   -8.071368
 124.058211,   -8.066241
 124.059878,   -8.061115
 124.061545,   -8.055988
 124.063211,   -8.050862
 124.064878,   -8.045736
 124.066545,   -8.040609
 124.068211,   -8.035483
 124.069878,   -8.030357
 124.071545,   -8.025230
 124.073211,   -8.020225
 124.074878,   -8.016478
 124.076545,   -8.012732
 124.078211,   -8.008986
 124.079878,   -8.005240
 124.081545,   -8.001494
 124.083211,   -7.997748
 124.084878,   -7.994002
 124.086545,   -7.990256
 124.088211,   -7.986510
 124.089878,   -7.982741
 124.091545,   -7.978739
 124.093211,   -7.974737
 124.094878,   -7.970734
 124.096545,   -7.966732
 124.098211,   -7.962730
 124.099809,   -7.958894
 124.101475,   -7.954260
 124.103142,   -7.949626
 124.104809,   -7.944993
 124.106475,   -7.940718
 124.108142,   -7.943919
 124.109809,   -7.947119
 124.111475,   -7.950320
 124.113142,   -7.953520
 124.114809,   -7.956721
 124.116475,   -7.959921
 124.118142,   -7.963122
 124.119809,   -7.966322
 124.121475,   -7.969522
 124.123142,   -7.972664
 124.124809,   -7.974583
 124.126472,   -7.976499
 124.128139,   -7.977958
 124.129806,   -7.979418
 124.131472,   -7.980878
 124.133139,   -7.982337
 124.134806,   -7.983797
 124.136472,   -7.985256
 124.138139,   -7.986716
 124.139806,   -7.874448
 124.141472,   -5.289560
 124.143139,   -2.704671
 124.144806,   -0.119783
 124.144883,    0.000000
 124.146549,    0.000000
 124.148216,    0.000000
 124.149883,    0.000000
 124.151549,    0.000000
 124.153216,    0.000000
 124.154883,    0.000000
 124.156549,    0.000000
 124.158216,    0.000000
 124.159883,    0.000000
 124.161549,    0.000000
 124.163216,    0.000000
 124.164883,    0.000000
 124.166549,    0.000000
 124.168216,    0.000000
 124.169883,    0.000000
 124.171549,    0.000000
 124.173216,    0.000000
 124.174883,    0.000000
 124.176549,    0.000000
 124.178216,    0.000000
 124.179883,    0.000000
 124.181549,    0.000000
 124.183216,    0.000000
 124.184883,    0.000000
 124.186549,    0.000000
 124.188216,    0.000000
 124.189883,    0.000000
 124.191549,    0.000000
 124.193216,    0.000000
 124.194883,    0.000000
 124.196549,    0.000000
 124.198216,    0.000000
 124.199883,    0.000000
 124.201549,    0.000000
 124.203216,    0.000000
 124.204883,    0.000000
 124.206549,    0.000000
 124.208216,    0.000000
 124.209883,    0.000000
 124.211549,    0.000000
 124.213216,    0.000000
 124.214883,    0.000000
 124.216549,    0.000000
 124.218216,    0.000000
 124.219883,    0.000000
 124.221549,    0.000000
 124.223216,    0.000000
 124.224883,    0.000000
 124.226549,    0.000000
 124.228216,    0.000000
 124.229883,    0.000000
 124.231549,    0.000000
 124.233216,    0.000000
 124.234883,    0.000000
 124.236549,    0.000000
 124.238216,    0.000000
 124.239883,    0.000000
 124.241549,    0.000000
 124.243216,    0.000000
 124.244883,    0.000000
 124.246549,    0.000000
 124.248216,    0.000000
 124.249883,    0.000000
 124.251549,    0.000000
 124.253216,    0.000000
 124.254883,    0.000000
 124.256549,    0.000000
 124.258216,    0.000000
 124.259883,    0.000000
 124.261549,    0.000000
 124.263216,    0.000000
 124.264883,    0.000000
 124.266549,    0.000000
 124.268216,    0.000000
 124.269883,    0.000000
 124.271549,    0.000000
 124.273216,    0.000000
 124.274883,    0.000000
 124.276549,    0.000000
 124.278216,    0.000000
 124.279883,    0.000000
 124.281549,    0.000000
 124.283216,    0.000000
 124.284883,    0.000000
 124.286549,    0.000000
 124.288216,    0.000000
 124.289883,    0.000000
 124.291549,    0.000000
 124.293216,    0.000000
 124.294883,    0.000000
 124.296549,    0.000000
 124.298216,    0.000000
 124.299883,    0.000000
 124.301549,    0.000000
 124.303216,    0.000000
 124.304883,    0.000000
 124.306549,    0.000000
 124.308216,    0.000000
 124.309883,    0.000000
 124.311549,    0.000000
 124.313216,    0.000000
 124.314883,    0.000000
 124.316549,    0.000000
 124.318216,    0.000000
 124.319883,    0.000000
 124.321549,    0.000000
 124.323216,    0.000000
 124.324883,    0.000000
 124.326549,    0.000000
 124.328216,    0.000000
 124.329883,    0.000000
 124.331549,    0.000000
 124.333216,    0.000000
 124.334883,    0.000000
 124.336549,    0.000000
 124.338216,    0.000000
 124.339883,    0.000000
 124.341549,    0.000000
 124.343216,    0.000000
 124.344883,    0.000000
 124.346549,    0.000000
 124.348216,    0.000000
 124.349883,    0.000000
 124.351549,    0.000000
 124.353216,    0.000000
 124.354883,    0.000000
 124.356549,    0.000000
 124.358216,    0.000000
 124.359883,    0.000000
 124.361549,    0.000000
 124.363216,    0.000000
 124.364883,    0.000000
 124.366549,    0.000000
 124.368216,    0.000000
 124.369883,    0.000000
 124.371549,    0.000000
 124.373216,    0.000000
 124.374883,    0.000000
 124.376549,    0.000000
 124.378216,    0.000000
 124.379883,    0.000000
 124.381549,    0.000000
 124.383216,    0.000000
 124.384883,    0.000000
 124.386549,    0.000000
 124.388216,    0.000000
 124.389883,    0.000000
 124.391549,    0.000000
 124.393216,    0.000000
 124.394883,    0.000000
 124.396549,    0.000000
 124.398216,    0.000000
 124.399883,    0.000000
 124.401549,    0.000000
 124.403216,    0.000000
 124.404883,    0.000000
 124.406549,    0.000000
 124.408216,    0.000000
 124.409883,    0.000000
 124.411549,    0.000000
 124.413216,    0.000000
 124.414883,    0.000000
 124.416549,    0.000000
 124.418216,    0.000000
 124.419883,    0.000000
 124.421549,    0.000000
 124.421857,    0.000000
