Time, Climb Angle
 123.898211,   -4.843190
 123.899878,   -4.840649
 123.901545,   -4.838108
 123.903211,   -4.835568
 123.904878,   -4.833027
 123.906545,   -4.830486
 123.908211,   -4.828136
 123.909878,   -4.826170
 123.911545,   -4.824204
 123.913211,   -4.822238
 123.914878,   -4.820272
 123.916545,   -4.818306
 123.918211,   -4.816340
 123.919878,   -4.814374
 123.921545,   -4.812408
 123.923211,   -4.810441
 123.924878,   -4.808930
 123.926545,   -4.808336
 123.928211,   -4.807742
 123.929878,   -4.807148
 123.931545,   -4.806554
 123.933211,   -4.805960
 123.934878,   -4.805366
 123.936545,   -4.804772
 123.938211,   -4.804178
 123.939878,   -4.803584
 123.941545,   -4.802311
 123.943211,   -4.799671
 123.944878,   -4.797030
 123.946545,   -4.794389
 123.948211,   -4.791748
 123.949878,   -4.789107
 123.951545,   -4.786466
 123.953211,   -4.783826
 123.954878,   -4.781185
 123.956545,   -4.778544
 123.958211,   -4.775798
 123.959878,   -4.773040
 123.961545,   -4.770283
 123.963211,   -4.767525
 123.964878,   -4.764767
 123.966545,   -4.762009
 123.968211,   -4.759251
 123.969878,   -4.756493
 123.971545,   -4.753735
 123.973211,   -4.750975
 123.974878,   -4.748189
 123.976545,   -4.745403
 123.978211,   -4.742617
 123.979878,   -4.739831
 123.981545,   -4.737045
 123.983211,   -4.734258
 123.984878,   -4.731472
 123.986545,   -4.728686
 123.988211,   -4.725900
 123.989878,   -4.723118
 123.991545,   -4.720376
 123.993211,   -4.717633
 123.994878,   -4.714891
 123.996545,   -4.712148
 123.998211,   -4.709405
 123.999878,   -4.706663
 124.001545,   -4.703920
 124.003211,   -4.701178
 124.004878,   -4.698435
 124.006545,   -4.695763
 124.008211,   -4.693827
 124.009878,   -4.691891
 124.011545,   -4.689955
 124.013211,   -4.688019
 124.014878,   -4.686083
 124.016545,   -4.684147
 124.018211,   -4.682211
 124.019878,   -4.680275
 124.021545,   -4.678339
 124.023211,   -4.676324
 124.024878,   -4.673488
 124.026545,   -4.670652
 124.028211,   -4.667816
 124.029878,   -4.664980
 124.031545,   -4.662144
 124.033211,   -4.659307
 124.034878,   -4.656471
 124.036545,   -4.653635
 124.038211,   -4.650799
 124.039878,   -4.648007
 124.041545,   -4.645666
 124.043211,   -4.643326
 124.044878,   -4.640986
 124.046545,   -4.638646
 124.048211,   -4.636306
 124.049878,   -4.633966
 124.051545,   -4.631626
 124.053211,   -4.629285
 124.054878,   -4.626945
 124.056545,   -4.624553
 124.058211,   -4.621616
 124.059878,   -4.618679
 124.061545,   -4.615741
 124.063211,   -4.612804
 124.064878,   -4.609867
 124.066545,   -4.606930
 124.068211,   -4.603993
 124.069878,   -4.601055
 124.071545,   -4.598118
 124.073211,   -4.595250
 124.074878,   -4.593104
 124.076545,   -4.590957
 124.078211,   -4.588811
 124.079878,   -4.586665
 124.081545,   -4.584518
 124.083211,   -4.582372
 124.084878,   -4.580226
 124.086545,   -4.578079
 124.088211,   -4.575933
 124.089878,   -4.573774
 124.091545,   -4.571481
 124.093211,   -4.569187
 124.094878,   -4.566894
 124.096545,   -4.564601
 124.098211,   -4.562308
 124.099809,   -4.560110
 124.101475,   -4.557455
 124.103142,   -4.554800
 124.104809,   -4.552145
 124.106475,   -4.549697
 124.108142,   -4.551530
 124.109809,   -4.553364
 124.111475,   -4.555198
 124.113142,   -4.557031
 124.114809,   -4.558865
 124.116475,   -4.560699
 124.118142,   -4.562533
 124.119809,   -4.564366
 124.121475,   -4.566200
 124.123142,   -4.568000
 124.124809,   -4.569100
 124.126472,   -4.570197
 124.128139,   -4.571033
 124.129806,   -4.571870
 124.131472,   -4.572706
 124.133139,   -4.573542
 124.134806,   -4.574379
 124.136472,   -4.575215
 124.138139,   -4.576051
 124.139806,   -4.511726
 124.141472,   -3.030694
 124.143139,   -1.549663
 124.144806,   -0.068631
 124.144883,    0.000000
 124.146549,    0.000000
 124.148216,    0.000000
 124.149883,    0.000000
 124.151549,    0.000000
 124.153216,    0.000000
 124.154883,    0.000000
 124.156549,    0.000000
 124.158216,    0.000000
 124.159883,    0.000000
 124.161549,    0.000000
 124.163216,    0.000000
 124.164883,    0.000000
 124.166549,    0.000000
 124.168216,    0.000000
 124.169883,    0.000000
 124.171549,    0.000000
 124.173216,    0.000000
 124.174883,    0.000000
 124.176549,    0.000000
 124.178216,    0.000000
 124.179883,    0.000000
 124.181549,    0.000000
 124.183216,    0.000000
 124.184883,    0.000000
 124.186549,    0.000000
 124.188216,    0.000000
 124.189883,    0.000000
 124.191549,    0.000000
 124.193216,    0.000000
 124.194883,    0.000000
 124.196549,    0.000000
 124.198216,    0.000000
 124.199883,    0.000000
 124.201549,    0.000000
 124.203216,    0.000000
 124.204883,    0.000000
 124.206549,    0.000000
 124.208216,    0.000000
 124.209883,    0.000000
 124.211549,    0.000000
 124.213216,    0.000000
 124.214883,    0.000000
 124.216549,    0.000000
 124.218216,    0.000000
 124.219883,    0.000000
 124.221549,    0.000000
 124.223216,    0.000000
 124.224883,    0.000000
 124.226549,    0.000000
 124.228216,    0.000000
 124.229883,    0.000000
 124.231549,    0.000000
 124.233216,    0.000000
 124.234883,    0.000000
 124.236549,    0.000000
 124.238216,    0.000000
 124.239883,    0.000000
 124.241549,    0.000000
 124.243216,    0.000000
 124.244883,    0.000000
 124.246549,    0.000000
 124.248216,    0.000000
 124.249883,    0.000000
 124.251549,    0.000000
 124.253216,    0.000000
 124.254883,    0.000000
 124.256549,    0.000000
 124.258216,    0.000000
 124.259883,    0.000000
 124.261549,    0.000000
 124.263216,    0.000000
 124.264883,    0.000000
 124.266549,    0.000000
 124.268216,    0.000000
 124.269883,    0.000000
 124.271549,    0.000000
 124.273216,    0.000000
 124.274883,    0.000000
 124.276549,    0.000000
 124.278216,    0.000000
 124.279883,    0.000000
 124.281549,    0.000000
 124.283216,    0.000000
 124.284883,    0.000000
 124.286549,    0.000000
 124.288216,    0.000000
 124.289883,    0.000000
 124.291549,    0.000000
 124.293216,    0.000000
 124.294883,    0.000000
 124.296549,    0.000000
 124.298216,    0.000000
 124.299883,    0.000000
 124.301549,    0.000000
 124.303216,    0.000000
 124.304883,    0.000000
 124.306549,    0.000000
 124.308216,    0.000000
 124.309883,    0.000000
 124.311549,    0.000000
 124.313216,    0.000000
 124.314883,    0.000000
 124.316549,    0.000000
 124.318216,    0.000000
 124.319883,    0.000000
 124.321549,    0.000000
 124.323216,    0.000000
 124.324883,    0.000000
 124.326549,    0.000000
 124.328216,    0.000000
 124.329883,    0.000000
 124.331549,    0.000000
 124.333216,    0.000000
 124.334883,    0.000000
 124.336549,    0.000000
 124.338216,    0.000000
 124.339883,    0.000000
 124.341549,    0.000000
 124.343216,    0.000000
 124.344883,    0.000000
 124.346549,    0.000000
 124.348216,    0.000000
 124.349883,    0.000000
 124.351549,    0.000000
 124.353216,    0.000000
 124.354883,    0.000000
 124.356549,    0.000000
 124.358216,    0.000000
 124.359883,    0.000000
 124.361549,    0.000000
 124.363216,    0.000000
 124.364883,    0.000000
 124.366549,    0.000000
 124.368216,    0.000000
 124.369883,    0.000000
 124.371549,    0.000000
 124.373216,    0.000000
 124.374883,    0.000000
 124.376549,    0.000000
 124.378216,    0.000000
 124.379883,    0.000000
 124.381549,    0.000000
 124.383216,    0.000000
 124.384883,    0.000000
 124.386549,    0.000000
 124.388216,    0.000000
 124.389883,    0.000000
 124.391549,    0.000000
 124.393216,    0.000000
 124.394883,    0.000000
 124.396549,    0.000000
 124.398216,    0.000000
 124.399883,    0.000000
 124.401549,    0.000000
 124.403216,    0.000000
 124.404883,    0.000000
 124.406549,    0.000000
 124.408216,    0.000000
 124.409883,    0.000000
 124.411549,    0.000000
 124.413216,    0.000000
 124.414883,    0.000000
 124.416549,    0.000000
 124.418216,    0.000000
 124.419883,    0.000000
 124.421549,    0.000000
 124.421857,    0.000000
